Bus Body,Date,Packet,Slot,Latitude,Longitude,Place
ARR4,2020-03-17,18,5,22.971788,72.64240699999999,"Ahmedabad-Mehmdavad-Nadiad Road, Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 382445, India"
ARR4,2020-03-17,18,6,22.943985,72.66833100000001,"Ramol -Jantanagar, Barejadi, Daskroi Taluka, Ahmedabad District, Gujarat, 382435, India"
ARR4,2020-03-17,19,1,0.0,0.0,Soul Buoy
ARR4,2020-03-17,19,2,0.0,0.0,Soul Buoy
ARR4,2020-03-17,19,3,0.0,0.0,Soul Buoy
ARR4,2020-03-17,19,4,0.0,0.0,Soul Buoy
ARR4,2020-03-17,19,5,0.0,0.0,Soul Buoy
ARR4,2020-03-17,19,6,0.0,0.0,Soul Buoy
ARR4,2020-03-17,20,1,0.0,0.0,Soul Buoy
ARR4,2020-03-17,20,2,0.0,0.0,Soul Buoy
ARR4,2020-03-17,20,3,0.0,0.0,Soul Buoy
ARR4,2020-03-17,20,4,0.0,0.0,Soul Buoy
ARR4,2020-03-17,20,5,22.953229,72.660746,"SH3, Ramol -Jantanagar, Barejadi, Daskroi Taluka, Ahmedabad District, Gujarat, 382445, India"
ARR4,2020-03-17,20,6,22.982447,72.62615,"Dalal Colony, Khokhra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,21,1,22.996354,72.626993,"Dalal Colony, Khokhra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,21,2,22.987676,72.616452,"Dalal Colony, Maninagar East, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,21,3,23.002734,72.598621,"Lala Lajpat Rai Marg, Uttamnagar, Maninagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380008, India"
ARR4,2020-03-17,21,4,23.021756,72.581745,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,21,5,23.020176,72.560843,"Dr.Santosh C.Raibagkar, Surendra Mangaldas Road, Paldi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,21,6,23.026169,72.523833,"K R SONS, 1, Satellite Road, Ramdev nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380015, India"
ARR4,2020-03-17,22,1,0.0,0.0,Soul Buoy
ARR4,2020-03-17,22,2,23.024591,72.52954799999999,"Satellite Road, Ramdev nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,22,3,23.020781,72.56354,"Gujarat College, Kavi Nanalal Marg, Kochrab, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380043, India"
ARR4,2020-03-17,22,4,23.018720000000002,72.58852900000001,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,22,5,22.990064999999998,72.60450300000001,"Uttamnagar, Maninagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380008, India"
ARR4,2020-03-17,22,6,22.998379,72.625436,"Dalal Colony, Khokhra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,23,1,22.967201,72.646901,"Ahmedabad-Mehmdavad-Nadiad Road, Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 382445, India"
ARR4,2020-03-17,23,2,22.929376,72.661579,"Barejadi, Daskroi Taluka, Ahmedabad District, Gujarat, 382435, India"
ARR4,2020-03-17,23,3,22.958104000000002,72.65597199999999,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 382445, India"
ARR4,2020-03-17,23,4,22.98263,72.624625,"Dalal Colony, Khokhra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR4,2020-03-17,23,5,22.987544,72.613106,"Dalal Colony, Maninagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380008, India"
ARR4,2020-03-17,23,6,22.993366,72.59833499999999,"Uttamnagar, Rambag, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,5,1,0.0,0.0,Soul Buoy
ARR46,2020-03-17,5,2,0.0,0.0,Soul Buoy
ARR46,2020-03-17,5,3,0.0,0.0,Soul Buoy
ARR46,2020-03-17,5,4,0.0,0.0,Soul Buoy
ARR46,2020-03-17,5,5,0.0,0.0,Soul Buoy
ARR46,2020-03-17,5,6,0.0,0.0,Soul Buoy
ARR46,2020-03-17,6,1,0.0,0.0,Soul Buoy
ARR46,2020-03-17,6,2,0.0,0.0,Soul Buoy
ARR46,2020-03-17,6,3,0.0,0.0,Soul Buoy
ARR46,2020-03-17,6,4,0.0,0.0,Soul Buoy
ARR46,2020-03-17,6,5,0.0,0.0,Soul Buoy
ARR46,2020-03-17,6,6,0.0,0.0,Soul Buoy
ARR46,2020-03-17,7,1,0.0,0.0,Soul Buoy
ARR46,2020-03-17,7,2,22.989513,72.596654,"Uttamnagar, Isanpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,7,3,0.0,0.0,Soul Buoy
ARR46,2020-03-17,7,4,0.0,0.0,Soul Buoy
ARR46,2020-03-17,7,5,22.989205,72.596331,"Uttamnagar, Isanpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,7,6,22.998677,72.61115500000001,"Dalal Colony, Maninagar East, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,8,1,23.002765,72.58961500000001,"Gita Mandir, Kankaria, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,8,2,23.021832999999997,72.581499,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,8,3,23.022078,72.570166,"Agarwal Chambers, Surendra Mangaldas Road, Paldi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380006, India"
ARR46,2020-03-17,8,4,23.033456,72.549123,"120 Feet Ring Road, Gurukul, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,8,5,0.0,0.0,Soul Buoy
ARR46,2020-03-17,8,6,23.033333,72.549387,"university cycle path, Gurukul, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,9,1,0.0,0.0,Soul Buoy
ARR46,2020-03-17,9,2,23.010172,72.591736,"Gita Mandir, Kankaria, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,9,3,22.997335,72.607842,"Ashirwad Children and Eye Hospital, Lala Lajpat Rai Marg, Uttamnagar, Maninagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380008, India"
ARR46,2020-03-17,9,4,0.0,0.0,Soul Buoy
ARR46,2020-03-17,9,5,0.0,0.0,Soul Buoy
ARR46,2020-03-17,9,6,0.0,0.0,Soul Buoy
ARR46,2020-03-17,10,1,0.0,0.0,Soul Buoy
ARR46,2020-03-17,10,2,0.0,0.0,Soul Buoy
ARR46,2020-03-17,10,3,0.0,0.0,Soul Buoy
ARR46,2020-03-17,10,4,0.0,0.0,Soul Buoy
ARR46,2020-03-17,10,5,23.003115,72.59806999999999,"Kankaria Lake - Public Park, Lala Lajpat Rai Marg, Uttamnagar, Kankaria, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,10,6,23.014541,72.59204,"Gita Mandir, Khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 3, India"
ARR46,2020-03-17,11,1,23.024915,72.578564,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,11,2,23.02192,72.56766400000001,"Hotel Westend, Surendra Mangaldas Road, Paldi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380006, India"
ARR46,2020-03-17,11,3,23.030931,72.555062,"Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,11,4,23.050635999999997,72.537762,"Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,11,5,23.064172,72.531449,"Gurukul, Bhagwat Nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,11,6,23.043266,72.54834100000001,"Gurukul, Naranpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,12,1,23.025414,72.556441,"Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,12,2,23.022226,72.578148,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,12,3,23.015456,72.59098399999999,"Gita Mandir, Khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 3, India"
ARR46,2020-03-17,12,4,22.997846,72.603272,"Gorvardhan AM Tripathi Muncipal Library, Lala Lajpat Rai Marg, Uttamnagar, Maninagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380008, India"
ARR46,2020-03-17,12,5,0.0,0.0,Soul Buoy
ARR46,2020-03-17,12,6,0.0,0.0,Soul Buoy
ARR46,2020-03-17,13,1,0.0,0.0,Soul Buoy
ARR46,2020-03-17,13,2,0.0,0.0,Soul Buoy
ARR46,2020-03-17,13,3,22.997845,72.602866,"Maninagar Police Station, Lala Lajpat Rai Marg, Uttamnagar, Maninagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380008, India"
ARR46,2020-03-17,13,4,23.009307,72.591605,"Gita Mandir, Kankaria, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,13,5,23.024952,72.57861700000001,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,13,6,23.023933,72.55873100000001,"Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,14,1,23.040101,72.548627,"Gurukul, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,14,2,23.060018,72.529971,"Gurukul, Bhagwat Nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,14,3,23.047697,72.539107,"Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,14,4,23.029673000000003,72.55513499999999,"Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,14,5,23.022473,72.575298,"Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,14,6,23.018209,72.589496,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ARR46,2020-03-17,15,1,23.003488,72.598017,"Kankaria Lake - Public Park, Lala Lajpat Rai Marg, Uttamnagar, Kankaria, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
